id,created_at,updated_at,headline,summary,author,source,symbols,url,article_text,article_text_chars,article_text_clean,article_text_clean_chars,article_quality,article_usable_for_company_sentiment,article_has_company_reference,article_is_generic_multi_ticker,fetch_status,fetch_error
33059416,2023-06-29T13:36:27Z,2023-06-29T13:36:27Z,"Barclays Maintains Overweight on Micron Technology, Raises Price Target to $75",,Benzinga Newsdesk,benzinga,MU,https://www.benzinga.com/news/23/06/33059416/barclays-maintains-overweight-on-micron-technology-raises-price-target-to-75,"PRO June 29, 2023 9:36 AM 18 seconds read Barclays Maintains Overweight on Micron Techn... Never miss a trade again with the fastest news alerts in the world! This headline only article is a sample of real-time intelligence Benzinga Pro traders use to win in the markets everyday. Want the fastest, most accurate stock market intelligence? Want EXCLUSIVE stories originated by Benzinga reporters? Join 10,000+ serious traders in the Benzinga Pro community! The most trusted brand in stock market news Fatest intelligence & alerts Active trader chat rooms Option trade alerts Only comprehensive mobile notifications solution Welcoming & white glove support Active My Free Trial Posted In: News Price Target Analyst Ratings Create a Watchlist FREE: Follow your stocks and cryptocurrencies with the most actionable alerts on the internet. Click to Get Started",856,"PRO June 29, 2023 9:36 AM 18 seconds read Barclays Maintains Overweight on Micron Techn...",90,headline_only,0,1,0,ok,
33059585,2023-06-29T13:43:33Z,2023-06-29T13:43:33Z,"B of A Securities Maintains Neutral on Micron Technology, Raises Price Target to $76",,Benzinga Newsdesk,benzinga,MU,https://www.benzinga.com/news/23/06/33059585/b-of-a-securities-maintains-neutral-on-micron-technology-raises-price-target-to-76,"PRO June 29, 2023 9:43 AM 18 seconds read B of A Securities Maintains Neutral on Micron... Never miss a trade again with the fastest news alerts in the world! This headline only article is a sample of real-time intelligence Benzinga Pro traders use to win in the markets everyday. Want the fastest, most accurate stock market intelligence? Want EXCLUSIVE stories originated by Benzinga reporters? Join 10,000+ serious traders in the Benzinga Pro community! The most trusted brand in stock market news Fatest intelligence & alerts Active trader chat rooms Option trade alerts Only comprehensive mobile notifications solution Welcoming & white glove support Active My Free Trial Posted In: News Price Target Analyst Ratings Create a Watchlist FREE: Follow your stocks and cryptocurrencies with the most actionable alerts on the internet. Click to Get Started",856,"PRO June 29, 2023 9:43 AM 18 seconds read B of A Securities Maintains Neutral on Micron...",90,headline_only,0,1,0,ok,
33059935,2023-06-29T14:00:44Z,2023-06-29T14:00:45Z,16 Analysts Have This to Say About Micron Technology, ,Benzinga Insights,benzinga,MU,https://www.benzinga.com/analyst-ratings/23/06/33059935/16-analysts-have-this-to-say-about-micron-technology,"June 29, 2023 10:00 AM 2 min read 16 Analysts Have This to Say About Micron Technology Micron Technology (NASDAQ: MU ) has observed the following analyst ratings within the last quarter: These 16 analysts have an average price target of $75.94 versus the current price of Micron Technology at $64.0916, implying  upside. Below is a summary of how these 16 analysts rated Micron Technology over the past 3 months. The greater the number of bullish ratings, the more positive analysts are on the stock and the greater the number of bearish ratings, the more negative analysts are on the stock This average price target has increased by 18.66% over the past month. Stay up to date on Micron Technology analyst ratings. Analyst Ratings: What Are They? Ratings come from analysts, or specialists within banking and financial systems that report for specific stocks or defined sectors (typically once per quarter for each stock). Analysts usually derive their information from company conference calls and meetings, financial statements, and conversations with important insiders to reach their decisions. Some analysts publish their predictions for metrics such as growth estimates, earnings, and revenue to provide additional guidance with their ratings. When using analyst ratings, it is important to keep in mind that stock and sector analysts are also human and are only offering their opinions to investors. If you want to keep track of which analysts are outperforming others, you can view updated analyst ratings along withanalyst success scores in Benzinga Pro . This article was generated by Benzinga's automated content engine and reviewed by an editor. Market News and Data brought to you by Benzinga APIs © 2026 Benzinga.com. Benzinga does not provide investment advice. All rights reserved. To add Benzinga News as your preferred source on Google, click here . Posted In: Analyst Ratings BZI-AAR",1903,"June 29, 2023 10:00 AM 2 min read 16 Analysts Have This to Say About Micron Technology Micron Technology (NASDAQ: MU ) has observed the following analyst ratings within the last quarter: These 16 analysts have an average price target of $75.94 versus the current price of Micron Technology at $64.0916, implying upside. Below is a summary of how these 16 analysts rated Micron Technology over the past 3 months. The greater the number of bullish ratings, the more positive analysts are on the stock and the greater the number of bearish ratings, the more negative analysts are on the stock This average price target has increased by 18.66% over the past month. Stay up to date on Micron Technology analyst ratings. Analyst Ratings: What Are They? Ratings come from analysts, or specialists within banking and financial systems that report for specific stocks or defined sectors (typically once per quarter for each stock). Analysts usually derive their information from company conference calls and meetings, financial statements, and conversations with important insiders to reach their decisions. Some analysts publish their predictions for metrics such as growth estimates, earnings, and revenue to provide additional guidance with their ratings. When using analyst ratings, it is important to keep in mind that stock and sector analysts are also human and are only offering their opinions to investors. If you want to keep track of which analysts are outperforming others, you can view updated analyst ratings along withanalyst success scores in Benzinga Pro . This article was generated by Benzinga's automated content engine and reviewed by an editor.",1657,full_text_relevant,1,1,0,ok,
33060413,2023-06-29T14:19:29Z,2023-06-29T14:19:29Z,"TD Cowen Maintains Outperform on Micron Technology, Raises Price Target to $78",,Benzinga Newsdesk,benzinga,MU,https://www.benzinga.com/news/23/06/33060413/td-cowen-maintains-outperform-on-micron-technology-raises-price-target-to-78,"PRO June 29, 2023 10:19 AM 18 seconds read TD Cowen Maintains Outperform on Micron Techn... Never miss a trade again with the fastest news alerts in the world! This headline only article is a sample of real-time intelligence Benzinga Pro traders use to win in the markets everyday. Want the fastest, most accurate stock market intelligence? Want EXCLUSIVE stories originated by Benzinga reporters? Join 10,000+ serious traders in the Benzinga Pro community! The most trusted brand in stock market news Fatest intelligence & alerts Active trader chat rooms Option trade alerts Only comprehensive mobile notifications solution Welcoming & white glove support Active My Free Trial Posted In: News Price Target Analyst Ratings Create a Watchlist FREE: Follow your stocks and cryptocurrencies with the most actionable alerts on the internet. Click to Get Started",857,"PRO June 29, 2023 10:19 AM 18 seconds read TD Cowen Maintains Outperform on Micron Techn...",91,headline_only,0,1,0,ok,
33060918,2023-06-29T14:59:16Z,2023-06-29T14:59:17Z,China Unable To Chip Off Micron's Prospects: 4 Analysts Remain Bullish On Outlook,"Shares of Micron Technology Inc (NASDAQ: MU) declined in early trading on Thursday, despite the company reporting better-than-expected results. Here’s a look at some key analyst takeaways.",Priya Nigam,benzinga,MU,https://www.benzinga.com/analyst-ratings/analyst-color/23/06/33060918/china-unable-to-chip-off-microns-prospects-4-analysts-remain-bullish-on-outlook,"June 29, 2023 10:59 AM 2 min read China Unable To Chip Off Micron's Prospects: 4 Analysts Remain Bullish On Outlook Shares of Micron Technology Inc (NASDAQ: MU ) declined in early trading on Thursday, despite the company reporting better-than-expected results . Here’s a look at some key analyst takeaways. Needham On Micron Technology Analyst Rajvindra Gill maintained a Buy rating, raising the price target from $71 to $80. Micron Technology reported strong fiscal third-quarter results and issued “solid” guidance, Gill said in the note. Although a decision by the Cyberspace Administration of China (CAC) “could potentially hurt sales by ~12%, we believe that overall memory conditions are improving,” he added. Excess inventory declined significantly during the quarter and there are “signs of both DRAM and NAND pricing bottoming as supply conditions marginally improve,” the analyst further wrote. Raymond James On Micron Technology Analyst Srini Pajjuri reiterated an Outperform rating and raised the price target from $70 to $76. “As expected, China related headwinds are impacting near term outlook and could persist for the next couple of quarters,” Pajjuri wrote in a note. “Management also lowered its bit demand outlook for the year modestly due to continued PC and Smartphone weakness,” he added. “While China headwinds appear to be impacting margin expansion trajectory in the near term, we believe revenue growth has troughed in May-23Q and expect pricing to stabilize in the next 1 – 2 quarters,” the analyst said. Check out other analyst stock ratings . Rosenblatt Securities On Micron Technology Analyst Hans Mosesmann reaffirmed a Buy rating and price target of $100. Micron Technology’s guidance was more positive “than initially feared, considering the impact of 'CAC' restriction in China,” Mosesmann said in a note. “Inventory levels are stabilizing overall, and there is a stable to improving demand outlook due to significant and ongoing supply cuts and reductions in wafer starts,” the analyst wrote. In the near- to mid-term, CAC represents a headwind “that could affect overall sales, with a projected impact in the low double digits,” he added. Bernstein On Micron Technology Analyst Mark Li maintained an Outperform rating and price of $85. “Near-term recovery is playing out as expected, though the expected recovery in FY24 may be more gradual,” Li wrote in a note. In the next fiscal year, Micron Technology’s gross margins will ""benefit from the reversals of write-downs & continue to rise,"" the analyst stated. “Without the write-down effect, underlying GM will still trough in the next few quarters, when ASP also troughs,” he added. MU Price Action: Shares of Micron Technology had declined by 4.14% to $64.29 at the time of publishing Wednesday. Now Read: Tesla Nearly Sells Out Inventory In This Country As Monumental Q2 Looks More Inevitable Market News and Data brought to you by Benzinga APIs © 2026 Benzinga.com. Benzinga does not provide investment advice. All rights reserved. To add Benzinga News as your preferred source on Google, click here . Posted In: Analyst Color Earnings News Price Target Reiteration Analyst Ratings Movers Trading Ideas Bernstein Expert Ideas Hans Mosesmann Needham Rajvindra Gill Raymond James Rosenblatt Securities Srini Pajjuri",3305,"June 29, 2023 10:59 AM 2 min read China Unable To Chip Off Micron's Prospects: 4 Analysts Remain Bullish On Outlook Shares of Micron Technology Inc (NASDAQ: MU ) declined in early trading on Thursday, despite the company reporting better-than-expected results . Here’s a look at some key analyst takeaways. Needham On Micron Technology Analyst Rajvindra Gill maintained a Buy rating, raising the price target from $71 to $80. Micron Technology reported strong fiscal third-quarter results and issued “solid” guidance, Gill said in the note. Although a decision by the Cyberspace Administration of China (CAC) “could potentially hurt sales by ~12%, we believe that overall memory conditions are improving,” he added. Excess inventory declined significantly during the quarter and there are “signs of both DRAM and NAND pricing bottoming as supply conditions marginally improve,” the analyst further wrote. Raymond James On Micron Technology Analyst Srini Pajjuri reiterated an Outperform rating and raised the price target from $70 to $76. “As expected, China related headwinds are impacting near term outlook and could persist for the next couple of quarters,” Pajjuri wrote in a note. “Management also lowered its bit demand outlook for the year modestly due to continued PC and Smartphone weakness,” he added. “While China headwinds appear to be impacting margin expansion trajectory in the near term, we believe revenue growth has troughed in May-23Q and expect pricing to stabilize in the next 1 – 2 quarters,” the analyst said. Check out other analyst stock ratings . Rosenblatt Securities On Micron Technology Analyst Hans Mosesmann reaffirmed a Buy rating and price target of $100. Micron Technology’s guidance was more positive “than initially feared, considering the impact of 'CAC' restriction in China,” Mosesmann said in a note. “Inventory levels are stabilizing overall, and there is a stable to improving demand outlook due to significant and ongoing supply cuts and reductions in wafer starts,” the analyst wrote. In the near- to mid-term, CAC represents a headwind “that could affect overall sales, with a projected impact in the low double digits,” he added. Bernstein On Micron Technology Analyst Mark Li maintained an Outperform rating and price of $85. “Near-term recovery is playing out as expected, though the expected recovery in FY24 may be more gradual,” Li wrote in a note. In the next fiscal year, Micron Technology’s gross margins will ""benefit from the reversals of write-downs & continue to rise,"" the analyst stated. “Without the write-down effect, underlying GM will still trough in the next few quarters, when ASP also troughs,” he added. MU Price Action: Shares of Micron Technology had declined by 4.14% to $64.29 at the time of publishing Wednesday. Now Read: Tesla Nearly Sells Out Inventory In This Country As Monumental Q2 Looks More Inevitable",2883,full_text_relevant,1,1,0,ok,
33061399,2023-06-29T15:02:40Z,2023-06-29T15:02:41Z,"Benzinga's Top Ratings Upgrades, Downgrades For June 29, 2023", ,Benzinga Insights,benzinga,"AI,ARLO,ASH,ASO,BLX,BMI,BURL,CFG,CLAR,CNO,CRBG,DGX,DIS,ESTA,FCX,FOXF,FREY,GNRC,GROY,HIBB,ICPT,INTR,MCW,MU,NPWR,OPK,PFE,PNR,PRMRF,REAL,RH,ROKU,ROST,SNDR,SYM,TEAM,TIL,TJX,TS,U,WING,WISH,WMG,XYL,ZWS",https://www.benzinga.com/analyst-ratings/upgrades/23/06/33061399/benzingas-top-ratings-upgrades-downgrades-for-june-29-2023,"June 29, 2023 11:02 AM 15 min read Benzinga's Top Ratings Upgrades, Downgrades For June 29, 2023 Upgrades For The RealReal Inc (NASDAQ: REAL ), B of A Securities upgraded the previous rating of Underperform to Neutral. In the first quarter, RealReal showed an EPS of $0.36, compared to $0.47 from the year-ago quarter. The stock has a 52-week-high of $3.71 and a 52-week-low of $1.00. At the end of the last trading period, RealReal closed at $1.81. National Bank Financial Inc upgraded the previous rating for Paramount Resources Ltd (OTC: PRMRF ) from Outperform to Sector Perform. The current stock performance of Paramount Resources shows a 52-week-high of $26.15 and a 52-week-low of $16.21. Moreover, at the end of the last trading period, the closing price was at $21.70. For Micron Technology Inc (NASDAQ: MU ), Piper Sandler upgraded the previous rating of Underweight to Neutral. Micron Technology earned $1.43 in the third quarter, compared to $2.59 in the year-ago quarter. The stock has a 52-week-high of $74.77 and a 52-week-low of $48.43. At the end of the last trading period, Micron Technology closed at $67.07. See all analyst ratings upgrades. Downgrades Loop Capital downgraded the previous rating for RH (NYSE: RH ) from Buy to Hold. For the first quarter, RH had an EPS of $2.21, compared to year-ago quarter EPS of $6.63. The current stock performance of RH shows a 52-week-high of $351.53 and a 52-week-low of $207.65. Moreover, at the end of the last trading period, the closing price was at $310.44. Loop Capital downgraded the previous rating for ContextLogic Inc (NASDAQ: WISH ) from Hold to Sell. ContextLogic earned $3.83 in the first quarter, compared to $1.80 in the year-ago quarter. The stock has a 52-week-high of $57.90 and a 52-week-low of $6.36. At the end of the last trading period, ContextLogic closed at $7.21. According to Credit Suisse, the prior rating for Pfizer Inc (NYSE: PFE ) was changed from Outperform to Neutral. Pfizer earned $1.23 in the first quarter, compared to $1.62 in the year-ago quarter. At the moment, the stock has a 52-week-high of $54.93 and a 52-week-low of $36.03. Pfizer closed at $36.29 at the end of the last trading period. For Inter & Co Inc (NASDAQ: INTR ), JP Morgan downgraded the previous rating of Overweight to Neutral. The stock has a 52-week-high of $4.63 and a 52-week-low of $1.37. At the end of the last trading period, Inter & Co closed at $3.02. Keybanc downgraded the previous rating for The Walt Disney Co (NYSE: DIS ) from Overweight to Sector Weight. For the second quarter, Walt Disney had an EPS of $0.93, compared to year-ago quarter EPS of $1.08. At the moment, the stock has a 52-week-high of $126.48 and a 52-week-low of $84.08. Walt Disney closed at $88.83 at the end of the last trading period. See all analyst ratings downgrades. Initiations With an Overweight rating, Capital One initiated coverage on NET Power Inc (NYSE: NPWR ). The price target seems to have been set at $19.00 for NET Power. At the moment, the stock has a 52-week-high of $17.19 and a 52-week-low of $11.26. NET Power closed at $13.50 at the end of the last trading period. For Wingstop Inc (NASDAQ: WING ), Guggenheim initiated coverage, by setting the current rating at Neutral. For the first quarter, Wingstop had an EPS of $0.59, compared to year-ago quarter EPS of $0.34. At the moment, the stock has a 52-week-high of $223.77 and a 52-week-low of $72.18. Wingstop closed at $200.26 at the end of the last trading period. For C3.ai Inc (NYSE: AI ), Oppenheimer initiated coverage, by setting the current rating at Perform. C3.ai earned $0.13 in the fourth quarter, compared to $0.21 in the year-ago quarter. At the moment, the stock has a 52-week-high of $48.87 and a 52-week-low of $10.16. C3.ai closed at $35.46 at the end of the last trading period. Raymond James initiated coverage on CNO Financial Group Inc (NYSE: CNO ) with a Market Perform rating. For the first quarter, CNO Finl Group had an EPS of $0.51, compared to year-ago quarter EPS of $0.42. At the moment, the stock has a 52-week-high of $26.35 and a 52-week-low of $16.56. CNO Finl Group closed at $23.14 at the end of the last trading period. With a Buy rating, UBS initiated coverage on Corebridge Financial Inc (NYSE: CRBG ). The price target seems to have been set at $22.00 for Corebridge Financial. The current stock performance of Corebridge Financial shows a 52-week-high of $23.49 and a 52-week-low of $14.01. Moreover, at the end of the last trading period, the closing price was at $17.25. Jefferies initiated coverage on Tenaris SA (NYSE: TS ) with a Buy rating. The price target for Tenaris is set to $41.80. For the first quarter, Tenaris had an EPS of $1.91, compared to year-ago quarter EPS of $0.85. The stock has a 52-week-high of $38.00 and a 52-week-low of $22.25. At the end of the last trading period, Tenaris closed at $28.51. See all analyst ratings initiations. Market News and Data brought to you by Benzinga APIs © 2026 Benzinga.com. Benzinga does not provide investment advice. All rights reserved. To add Benzinga News as your preferred source on Google, click here . Posted In: Upgrades Downgrades Initiation Intraday Update Analyst Ratings BZI-Ratings",5227,"June 29, 2023 11:02 AM 15 min read Benzinga's Top Ratings Upgrades, Downgrades For June 29, 2023 Upgrades For The RealReal Inc (NASDAQ: REAL ), B of A Securities upgraded the previous rating of Underperform to Neutral. In the first quarter, RealReal showed an EPS of $0.36, compared to $0.47 from the year-ago quarter. The stock has a 52-week-high of $3.71 and a 52-week-low of $1.00. At the end of the last trading period, RealReal closed at $1.81. National Bank Financial Inc upgraded the previous rating for Paramount Resources Ltd (OTC: PRMRF ) from Outperform to Sector Perform. The current stock performance of Paramount Resources shows a 52-week-high of $26.15 and a 52-week-low of $16.21. Moreover, at the end of the last trading period, the closing price was at $21.70. For Micron Technology Inc (NASDAQ: MU ), Piper Sandler upgraded the previous rating of Underweight to Neutral. Micron Technology earned $1.43 in the third quarter, compared to $2.59 in the year-ago quarter. The stock has a 52-week-high of $74.77 and a 52-week-low of $48.43. At the end of the last trading period, Micron Technology closed at $67.07. See all analyst ratings upgrades. Downgrades Loop Capital downgraded the previous rating for RH (NYSE: RH ) from Buy to Hold. For the first quarter, RH had an EPS of $2.21, compared to year-ago quarter EPS of $6.63. The current stock performance of RH shows a 52-week-high of $351.53 and a 52-week-low of $207.65. Moreover, at the end of the last trading period, the closing price was at $310.44. Loop Capital downgraded the previous rating for ContextLogic Inc (NASDAQ: WISH ) from Hold to Sell. ContextLogic earned $3.83 in the first quarter, compared to $1.80 in the year-ago quarter. The stock has a 52-week-high of $57.90 and a 52-week-low of $6.36. At the end of the last trading period, ContextLogic closed at $7.21. According to Credit Suisse, the prior rating for Pfizer Inc (NYSE: PFE ) was changed from Outperform to Neutral. Pfizer earned $1.23 in the first quarter, compared to $1.62 in the year-ago quarter. At the moment, the stock has a 52-week-high of $54.93 and a 52-week-low of $36.03. Pfizer closed at $36.29 at the end of the last trading period. For Inter & Co Inc (NASDAQ: INTR ), JP Morgan downgraded the previous rating of Overweight to Neutral. The stock has a 52-week-high of $4.63 and a 52-week-low of $1.37. At the end of the last trading period, Inter & Co closed at $3.02. Keybanc downgraded the previous rating for The Walt Disney Co (NYSE: DIS ) from Overweight to Sector Weight. For the second quarter, Walt Disney had an EPS of $0.93, compared to year-ago quarter EPS of $1.08. At the moment, the stock has a 52-week-high of $126.48 and a 52-week-low of $84.08. Walt Disney closed at $88.83 at the end of the last trading period. See all analyst ratings downgrades. Initiations With an Overweight rating, Capital One initiated coverage on NET Power Inc (NYSE: NPWR ). The price target seems to have been set at $19.00 for NET Power. At the moment, the stock has a 52-week-high of $17.19 and a 52-week-low of $11.26. NET Power closed at $13.50 at the end of the last trading period. For Wingstop Inc (NASDAQ: WING ), Guggenheim initiated coverage, by setting the current rating at Neutral. For the first quarter, Wingstop had an EPS of $0.59, compared to year-ago quarter EPS of $0.34. At the moment, the stock has a 52-week-high of $223.77 and a 52-week-low of $72.18. Wingstop closed at $200.26 at the end of the last trading period. For C3.ai Inc (NYSE: AI ), Oppenheimer initiated coverage, by setting the current rating at Perform. C3.ai earned $0.13 in the fourth quarter, compared to $0.21 in the year-ago quarter. At the moment, the stock has a 52-week-high of $48.87 and a 52-week-low of $10.16. C3.ai closed at $35.46 at the end of the last trading period. Raymond James initiated coverage on CNO Financial Group Inc (NYSE: CNO ) with a Market Perform rating. For the first quarter, CNO Finl Group had an EPS of $0.51, compared to year-ago quarter EPS of $0.42. At the moment, the stock has a 52-week-high of $26.35 and a 52-week-low of $16.56. CNO Finl Group closed at $23.14 at the end of the last trading period. With a Buy rating, UBS initiated coverage on Corebridge Financial Inc (NYSE: CRBG ). The price target seems to have been set at $22.00 for Corebridge Financial. The current stock performance of Corebridge Financial shows a 52-week-high of $23.49 and a 52-week-low of $14.01. Moreover, at the end of the last trading period, the closing price was at $17.25. Jefferies initiated coverage on Tenaris SA (NYSE: TS ) with a Buy rating. The price target for Tenaris is set to $41.80. For the first quarter, Tenaris had an EPS of $1.91, compared to year-ago quarter EPS of $0.85. The stock has a 52-week-high of $38.00 and a 52-week-low of $22.25. At the end of the last trading period, Tenaris closed at $28.51. See all analyst ratings initiations.",4931,generic_multi_ticker,0,1,1,ok,
33061804,2023-06-29T15:13:54Z,2023-06-29T15:13:54Z,"'Drops In Memory Contract Prices To Slow In Q3 2023; Memory Contract Prices Will Continue To Fall In The Third Quarter Of 2023, But At A Slower Pace, Backed By A Seasonal Increase In Demand, According To Industry Sources' - DigiTimes Alert",,Happy Mohamed,benzinga,"FORM,GSIT,MU,SGH,SSNLF",https://www.benzinga.com/news/23/06/33061804/drops-in-memory-contract-prices-to-slow-in-q3-2023-memory-contract-prices-will-continue-to-fall-in-t,"PRO June 29, 2023 11:13 AM 18 seconds read 'Drops In Memory Contract Prices To Slow In Q... Never miss a trade again with the fastest news alerts in the world! This headline only article is a sample of real-time intelligence Benzinga Pro traders use to win in the markets everyday. Want the fastest, most accurate stock market intelligence? Want EXCLUSIVE stories originated by Benzinga reporters? Join 10,000+ serious traders in the Benzinga Pro community! The most trusted brand in stock market news Fatest intelligence & alerts Active trader chat rooms Option trade alerts Only comprehensive mobile notifications solution Welcoming & white glove support Active My Free Trial Posted In: News Create a Watchlist FREE: Follow your stocks and cryptocurrencies with the most actionable alerts on the internet. Click to Get Started",828,"PRO June 29, 2023 11:13 AM 18 seconds read 'Drops In Memory Contract Prices To Slow In Q...",91,headline_only,0,1,1,ok,
33054920,2023-06-29T10:02:32Z,2023-06-29T15:14:53Z,"Micron shares are trading higher after the company reported better-than-expected Q3 results. Also, Piper Sandler upgraded the stock from Underweight to Neutral.",,Benzinga Newsdesk,benzinga,MU,https://www.benzinga.com/wiim/23/06/33054920/micron-shares-are-trading-higher-after-the-company-reported-better-than-expected-q3-results-also-pip,"PRO June 29, 2023 6:02 AM 18 seconds read Micron shares are trading higher after the co... Never miss a trade again with the fastest news alerts in the world! This headline only article is a sample of real-time intelligence Benzinga Pro traders use to win in the markets everyday. Want the fastest, most accurate stock market intelligence? Want EXCLUSIVE stories originated by Benzinga reporters? Join 10,000+ serious traders in the Benzinga Pro community! The most trusted brand in stock market news Fatest intelligence & alerts Active trader chat rooms Option trade alerts Only comprehensive mobile notifications solution Welcoming & white glove support Active My Free Trial Posted In: General Create a Watchlist FREE: Follow your stocks and cryptocurrencies with the most actionable alerts on the internet. Click to Get Started",830,"PRO June 29, 2023 6:02 AM 18 seconds read Micron shares are trading higher after the co...",90,headline_only,0,1,0,ok,
33062172,2023-06-29T15:30:21Z,2023-06-29T15:30:22Z,Micron Technology Option Alert: Sep 15 $70 Calls Sweep (6) near the Ask: 1095 @ $2.28 vs 6109 OI; Ref=$64.96,,Charles Gross,benzinga,MU,https://www.benzinga.com/markets/options/23/06/33062172/micron-technology-option-alert-sep-15-70-calls-sweep-6-near-the-ask-1095-2-28-vs-6109-oi-ref-64-9,"PRO June 29, 2023 11:30 AM 18 seconds read Micron Technology Option Alert: Sep 15 $70 Ca... Never miss a trade again with the fastest news alerts in the world! This headline only article is a sample of real-time intelligence Benzinga Pro traders use to win in the markets everyday. Want the fastest, most accurate stock market intelligence? Want EXCLUSIVE stories originated by Benzinga reporters? Join 10,000+ serious traders in the Benzinga Pro community! The most trusted brand in stock market news Fatest intelligence & alerts Active trader chat rooms Option trade alerts Only comprehensive mobile notifications solution Welcoming & white glove support Active My Free Trial Posted In: Options Markets Create a Watchlist FREE: Follow your stocks and cryptocurrencies with the most actionable alerts on the internet. Click to Get Started",839,"PRO June 29, 2023 11:30 AM 18 seconds read Micron Technology Option Alert: Sep 15 $70 Ca...",91,headline_only,0,1,0,ok,
33063907,2023-06-29T17:00:40Z,2023-06-29T17:00:41Z,B of A Securities Maintains Neutral Rating for Micron Technology: Here's What You Need To Know, ,Benzinga Insights,benzinga,MU,https://www.benzinga.com/analyst-ratings/23/06/33063907/b-of-a-securities-maintains-neutral-rating-for-micron-technology-heres-what-you-need-to-know,"June 29, 2023 1:00 PM 1 min read B of A Securities Maintains Neutral Rating for Micron Technology: Here's What You Need To Know B of A Securities has decided to maintain its Neutral rating of Micron Technology (NASDAQ: MU ) and raise its price target from $68.00 to $76.00. Shares of Micron Technology are trading down 3.3% over the last 24 hours, at $64.86 per share. A move to $76.00 would account for a 17.18% increase from the current share price. About Micron Technology Micron is one of the largest suppliers of memory chips in the world, between DRAM and NAND. The firm's DRAM and NAND products are tailored to PCs, data centers, smartphones, game consoles, automotives, and other computing devices. About Analyst Ratings Analysts work in banking and financial systems and typically specialize in reporting for stocks or defined sectors. Analysts may attend company conference calls and meetings, research company financial statements, and communicate with insiders to publish ""analyst ratings"" for stocks. Analysts typically rate each stock once per quarter. Some analysts will also offer forecasts for metrics like growth estimates, earnings, and revenue to provide further guidance on stocks. Investors who use analyst ratings should note that this specialized advice comes from humans and may be subject to error. If you want to keep track of which analysts are outperforming others, you can view updated analyst ratings along with analyst success scores in Benzinga Pro . This article was generated by Benzinga's automated content engine and reviewed by an editor. Market News and Data brought to you by Benzinga APIs © 2026 Benzinga.com. Benzinga does not provide investment advice. All rights reserved. To add Benzinga News as your preferred source on Google, click here . Posted In: Analyst Ratings BZI-AAR-UPDATE",1828,"June 29, 2023 1:00 PM 1 min read B of A Securities Maintains Neutral Rating for Micron Technology: Here's What You Need To Know B of A Securities has decided to maintain its Neutral rating of Micron Technology (NASDAQ: MU ) and raise its price target from $68.00 to $76.00. Shares of Micron Technology are trading down 3.3% over the last 24 hours, at $64.86 per share. A move to $76.00 would account for a 17.18% increase from the current share price. About Micron Technology Micron is one of the largest suppliers of memory chips in the world, between DRAM and NAND. The firm's DRAM and NAND products are tailored to PCs, data centers, smartphones, game consoles, automotives, and other computing devices. About Analyst Ratings Analysts work in banking and financial systems and typically specialize in reporting for stocks or defined sectors. Analysts may attend company conference calls and meetings, research company financial statements, and communicate with insiders to publish ""analyst ratings"" for stocks. Analysts typically rate each stock once per quarter. Some analysts will also offer forecasts for metrics like growth estimates, earnings, and revenue to provide further guidance on stocks. Investors who use analyst ratings should note that this specialized advice comes from humans and may be subject to error. If you want to keep track of which analysts are outperforming others, you can view updated analyst ratings along with analyst success scores in Benzinga Pro . This article was generated by Benzinga's automated content engine and reviewed by an editor.",1576,full_text_relevant,1,1,0,ok,
